,Latitude,Longitude,MedInc,Cluster
9573,37.35,-120.6,3.2955,1
9574,37.35,-120.59,3.5393,1
9575,37.36,-120.58,2.2179,1
9576,37.2,-120.64,2.0066,1
9577,37.32,-120.55,3.3194,1
9578,37.26,-120.49,1.8939,1
9579,37.37,-120.5,2.4012,1
9580,37.16,-120.41,2.0809,1
9581,37.32,-120.51,2.3099,1
9582,37.32,-120.49,3.0263,1
9583,37.32,-120.5,2.75,1
9584,37.32,-120.49,1.9528,1
9585,37.32,-120.48,2.1418,1
9586,37.32,-120.47,2.5580000000000003,1
9587,37.34,-120.5,3.4559,1
9588,37.34,-120.48,4.67,1
9589,37.34,-120.47,3.6742,1
9590,37.32,-120.43,5.2522,1
9591,37.32,-120.45,4.8214,1
9592,37.32,-120.45,3.6471,1
9593,37.33,-120.46,6.3215,1
9594,37.33,-120.46,3.2852,1
9595,37.31,-120.44,5.2662,1
9596,37.31,-120.45,3.7652,1
9597,37.31,-120.46,3.48,1
9598,37.31,-120.48,2.355,1
9599,37.31,-120.5,2.6797,1
9600,37.31,-120.49,2.0521,1
9601,37.3,-120.48,1.5427,1
9602,37.3,-120.48,1.5,1
9603,37.3,-120.49,1.3125,1
9604,37.31,-120.44,3.0515,1
9605,37.31,-120.46,2.7344,1
9606,37.3,-120.47,2.1838,1
9607,37.3,-120.46,2.3095,1
9608,37.29,-120.51,1.7679,1
9609,37.3,-120.5,1.76,1
9610,37.3,-120.49,1.75,1
9611,37.29,-120.49,1.0955,1
9612,37.29,-120.47,1.2054,1
9613,37.29,-120.48,1.5635,1
9614,37.28,-120.47,1.7756,1
9615,37.28,-120.49,1.9535,1
9616,37.28,-120.44,2.3929,1
9617,37.29,-120.44,1.7222,1
9618,37.29,-120.46,2.3594,1
9619,37.35,-120.43,5.9378,1
9620,37.3,-120.4,1.5917,1
9621,37.34,-120.3,2.4286,1
9622,37.29,-120.32,2.3382,1
9623,37.29,-120.31,1.6929,1
9624,37.29,-120.31,1.5938,1
9625,37.29,-120.32,1.6172,1
9626,37.23,-120.25,2.1845,1
9627,37.21,-120.24,3.3929,1
9628,37.31,-120.35,2.0,1
9629,37.25,-121.0,3.1738,1
9630,37.26,-121.0,1.7062,1
9631,37.25,-121.0,2.6087,1
9632,37.25,-121.01,2.7316,1
9633,37.18,-121.06,3.0909,1
9634,37.21,-120.89,3.2262,1
9635,37.09,-121.02,2.0216,1
9636,36.94,-121.02,2.5074,1
9637,37.01,-120.77,3.125,1
9638,37.09,-120.95,2.875,1
9639,37.08,-120.85,4.1779,1
9640,37.07,-120.85,2.5363,1
9641,37.07,-120.84,2.2019,1
9642,37.06,-120.84,1.1301,1
9643,37.06,-120.85,1.5479,1
9644,37.07,-120.87,3.6331,1
9645,37.05,-120.87,2.595,1
9646,37.05,-120.85,3.1719,1
9647,37.05,-120.84,5.3988,1
9648,37.08,-120.79,2.9063,1
9649,37.07,-120.83,2.5598,1
9650,37.05,-120.82,1.933,1
9651,37.09,-120.65,2.4398,1
9652,37.03,-120.61,1.7841,1
9653,36.99,-120.7,2.9271,1
9654,36.98,-120.65,1.7188,1
9655,36.98,-120.63,2.0595,1
9656,36.99,-120.64,2.2794,1
9657,36.99,-120.62,1.9732,1
9658,37.37,-120.67,1.6607,1
9659,41.78,-121.16,2.1434,1
9660,41.31,-121.18,2.4519,1
9661,41.54,-120.87,2.2321,1
9662,41.35,-120.51,2.5074,1
9663,41.82,-120.48,2.0227,1
9664,41.79,-120.08,2.0903,1
9665,41.4,-120.12,2.6062,1
9666,41.61,-120.55,2.0802,1
9667,38.51,-119.54,2.35,1
9668,38.53,-119.44,1.5817,1
9669,38.26,-119.3,2.9509,1
9670,38.03,-118.98,3.5469,1
9671,37.8,-119.07,3.5294,1
9672,37.78,-119.08,2.7656,1
9673,37.7,-118.45,2.35,1
9674,37.58,-118.74,3.7315,1
9675,37.64,-118.96,4.2381,1
9676,37.64,-119.02,3.2431,1
9677,37.65,-118.98,4.5375,1
9678,37.65,-118.99,5.01,1
9679,37.64,-118.98,3.05,1
9680,37.64,-118.97,3.0685,1
9681,37.64,-118.97,3.0921,1
9682,37.64,-118.97,3.6042,1
9683,37.63,-118.99,3.2917,1
9684,36.72,-121.64,4.1742,1
9685,36.71,-121.63,3.9818,1
9686,36.71,-121.62,4.3451,1
9687,36.74,-121.62,5.0374,1
9688,36.7,-121.64,4.1675,1
9689,36.7,-121.65,3.0827,1
9690,36.71,-121.66,3.2929,1
9691,36.7,-121.66,3.4222,1
9692,36.69,-121.65,2.7367,1
9693,36.68,-121.64,2.3463,1
9694,36.68,-121.63,2.1766,1
9695,36.68,-121.61,2.8542,1
9696,36.68,-121.62,2.4884,1
9697,36.69,-121.61,2.0244,1
9698,36.67,-121.61,2.5224,1
9699,36.67,-121.62,2.8942,1
9700,36.67,-121.62,2.5329,1
9701,36.67,-121.63,2.5263,1
9702,36.67,-121.64,3.0197,1
9703,36.65,-121.63,1.6071,1
9704,36.66,-121.64,5.2285,1
9705,36.66,-121.65,3.2355,1
9706,36.66,-121.65,3.5288,1
9707,36.67,-121.65,2.8924,1
9708,36.67,-121.65,1.9385,1
9709,36.68,-121.66,0.9914,1
9710,36.67,-121.66,3.1439,1
9711,36.67,-121.66,3.1071,1
9712,36.66,-121.67,3.6875,1
9713,36.67,-121.67,3.9219,1
9714,36.67,-121.68,5.0,1
9715,36.68,-121.67,2.8289,1
9716,36.69,-121.66,3.7912,1
9717,36.85,-121.79,2.7321,1
9718,36.87,-121.77,3.3472,1
9719,36.9,-121.73,2.5195,1
9720,36.9,-121.71,4.6125,1
9721,36.9,-121.68,5.2729,1
9722,36.89,-121.66,5.5148,1
9723,36.83,-121.76,3.6693,1
9724,36.86,-121.73,4.4271,1
9725,36.88,-121.71,3.7766,1
9726,36.85,-121.73,3.6607,1
9727,36.84,-121.7,4.9107,1
9728,36.85,-121.65,4.5787,1
9729,36.8,-121.69,3.338,1
9730,36.79,-121.74,4.3814,1
9731,36.81,-121.72,3.2969,1
9732,36.81,-121.69,4.5272,1
9733,36.82,-121.66,5.0092,1
9734,36.82,-121.64,4.1696,1
9735,36.75,-121.76,3.8424,1
9736,36.77,-121.7,3.0347,1
9737,36.77,-121.76,2.3384,1
9738,36.77,-121.75,3.2937,1
9739,36.76,-121.75,2.7694,1
9740,36.74,-121.64,4.1696,1
9741,36.8,-121.64,4.5812,1
9742,36.81,-121.6,5.2203,1
9743,36.77,-121.65,4.7969,1
9744,36.72,-121.68,3.2652,1
9745,36.67,-121.7,3.3456,1
9746,36.63,-121.62,3.6286,1
9747,36.7,-121.54,3.525,1
9748,36.69,-121.62,2.5986,1
9749,36.69,-121.62,2.2667,1
9750,36.62,-121.69,6.0332,1
9751,36.6,-121.7,5.0162,1
9752,36.58,-121.67,6.1551,1
9753,36.55,-121.59,5.1788,1
9754,36.55,-121.7,7.6245,1
9755,36.52,-121.69,8.0922,1
9756,36.5,-121.43,2.3879,1
9757,36.51,-121.44,3.2219,1
9758,36.51,-121.45,1.775,1
9759,36.57,-121.42,2.8775,1
9760,36.49,-121.48,1.9722,1
9761,36.49,-121.74,4.4209,1
9762,36.5,-121.73,5.6383,1
9763,36.47,-121.74,4.25,1
9764,36.48,-121.7,3.5039,1
9765,36.43,-121.62,4.7891,1
9766,36.37,-121.66,6.1668,1
9767,36.42,-121.31,2.6629,1
9768,36.42,-121.32,3.0437,1
9769,36.43,-121.32,2.7153,1
9770,36.43,-121.33,2.625,1
9771,36.38,-121.4,3.3289,1
9772,36.33,-121.23,3.0543,1
9773,36.32,-121.25,2.9184,1
9774,36.32,-121.26,2.3,1
9775,36.33,-121.24,3.1222,1
9776,36.34,-121.24,2.6648,1
9777,36.21,-121.12,2.1107,1
9778,36.21,-121.13,3.1929,1
9779,36.21,-121.13,1.7548,1
9780,36.21,-121.13,3.4821,1
9781,36.2,-121.13,2.9559,1
9782,36.24,-121.02,2.6801,1
9783,36.14,-121.2,3.9647,1
9784,36.16,-121.39,3.0526,1
9785,35.95,-121.32,3.5547,1
9786,35.94,-121.0,3.3724,1
9787,36.06,-120.79,2.4881,1
9788,35.91,-120.51,5.3245,1
9789,36.42,-121.91,3.7083,1
9790,36.25,-121.84,2.6094,1
9791,36.14,-121.62,3.2375,1
9792,36.55,-121.87,5.1506,1
9793,36.54,-121.82,5.5469,1
9794,36.53,-121.77,10.1854,1
9795,36.52,-121.84,6.5234,1
9796,36.49,-121.88,5.8142,1
9797,36.57,-121.92,4.174,1
9798,36.55,-121.91,5.7248,1
9799,36.54,-121.92,3.9792,1
9800,36.56,-121.92,5.5164,1
9801,36.55,-121.94,3.4048,1
9802,36.56,-121.92,2.7039,1
9803,36.55,-121.92,3.7852,1
9804,36.55,-121.92,3.6,1
9805,36.55,-121.92,3.275,1
9806,36.61,-121.95,6.3835,1
9807,36.59,-121.93,5.0621,1
9808,36.6,-121.95,7.1198,1
9809,36.59,-121.95,5.8505,1
9810,36.58,-121.94,6.777,1
9811,36.57,-121.94,14.4113,1
9812,36.6,-121.93,4.0154,1
9813,36.61,-121.92,3.1543,1
9814,36.62,-121.93,3.725,1
9815,36.61,-121.92,3.1359,1
9816,36.62,-121.93,4.0313,1
9817,36.62,-121.92,4.3281,1
9818,36.62,-121.92,3.7614,1
9819,36.62,-121.92,3.0379,1
9820,36.62,-121.91,3.2865,1
9821,36.62,-121.92,2.6713,1
9822,36.62,-121.92,2.5625,1
9823,36.62,-121.92,3.4327,1
9824,36.62,-121.91,2.475,1
9825,36.62,-121.91,3.3333,1
9826,36.78,-121.71,5.9175,1
9827,36.62,-121.92,2.5263,1
9828,36.62,-121.91,3.5865,1
9829,36.62,-121.91,3.7454,1
9830,36.63,-121.91,2.1776,1
9831,36.63,-121.93,3.5147,1
9832,36.63,-121.93,3.1912,1
9833,36.63,-121.92,3.4943,1
9834,36.63,-121.93,4.3571,1
9835,36.63,-121.92,3.4167,1
9836,36.63,-121.89,3.0383,1
9837,36.61,-121.9,2.9309,1
9838,36.61,-121.91,3.2952,1
9839,36.61,-121.92,4.3,1
9840,36.61,-121.92,2.4922,1
9841,36.6,-121.9,2.4663,1
9842,36.6,-121.9,2.8727,1
9843,36.6,-121.9,3.0625,1
9844,36.59,-121.9,4.6182,1
9845,36.58,-121.9,3.1977,1
9846,36.59,-121.91,4.6964,1
9847,36.6,-121.91,5.5519,1
9848,36.59,-121.91,6.2323,1
9849,36.6,-121.89,2.7917,1
9850,36.6,-121.89,1.2656,1
9851,36.6,-121.88,2.5164,1
9852,36.59,-121.88,2.6894,1
9853,36.59,-121.89,3.1364,1
9854,36.59,-121.89,6.917999999999999,1
9855,36.58,-121.88,4.0432,1
9856,36.58,-121.86,5.7578,1
9857,36.57,-121.81,6.9615,1
9858,36.61,-121.87,4.2109,1
9859,36.6,-121.86,3.0380000000000003,1
9860,36.6,-121.86,2.9085,1
9861,36.6,-121.86,3.5568,1
9862,36.6,-121.85,2.5372,1
9863,36.59,-121.85,3.3156,1
9864,36.59,-121.84,4.3269,1
9865,36.61,-121.83,3.0542,1
9866,36.6,-121.83,4.3472,1
9867,36.61,-121.84,2.5663,1
9868,36.6,-121.84,3.4643,1
9869,36.61,-121.84,2.2007,1
9870,36.61,-121.84,1.875,1
9871,36.61,-121.82,3.8015,1
9872,36.61,-121.83,3.4531,1
9873,36.61,-121.83,3.2545,1
9874,36.62,-121.83,3.5,1
9875,36.62,-121.83,2.7708,1
9876,36.6,-121.85,2.4864,1
9877,36.61,-121.85,1.3897,1
9878,36.63,-121.86,2.5313,1
9879,36.62,-121.84,2.225,1
9880,36.64,-121.79,2.3087,1
9881,36.68,-121.8,3.0,1
9882,36.68,-121.79,3.0608,1
9883,36.72,-121.8,5.4508,1
9884,36.69,-121.8,3.4239,1
9885,36.71,-121.77,3.512,1
9886,38.3,-122.29,1.0096,1
9887,38.3,-122.29,1.8287,1
9888,38.3,-122.3,2.7619,1
9889,38.3,-122.3,3.3542,1
9890,38.3,-122.29,1.6691,1
9891,38.29,-122.28,2.2366,1
9892,38.29,-122.29,2.4398,1
9893,38.29,-122.3,2.9643,1
9894,38.29,-122.3,2.6518,1
9895,38.28,-122.29,3.6083,1
9896,38.29,-122.26,6.5799,1
9897,38.29,-122.27,2.8409,1
9898,38.3,-122.28,2.0134,1
9899,38.29,-122.28,1.9875,1
9900,38.29,-122.27,3.3021,1
9901,38.28,-122.26,4.5,1
9902,38.28,-122.27,2.6618,1
9903,38.31,-122.26,5.2444,1
9904,38.32,-122.27,1.9946,1
9905,38.31,-122.27,2.9054,1
9906,38.32,-122.28,3.4543,1
9907,38.32,-122.29,2.7667,1
9908,38.32,-122.3,2.5035,1
9909,38.31,-122.3,3.455,1
9910,38.31,-122.29,2.7325,1
9911,38.31,-122.28,1.76,1
9912,38.31,-122.29,2.2721,1
9913,38.3,-122.3,2.6346,1
9914,38.34,-122.31,4.5293,1
9915,38.33,-122.31,3.6042,1
9916,38.33,-122.3,4.1862,1
9917,38.33,-122.31,4.0132,1
9918,38.32,-122.31,3.7045,1
9919,38.33,-122.32,5.0877,1
9920,38.33,-122.33,5.3017,1
9921,38.32,-122.32,5.8002,1
9922,38.32,-122.32,4.0878,1
9923,38.32,-122.31,3.285,1
9924,38.32,-122.32,5.0,1
9925,38.31,-122.33,6.1953,1
9926,38.3,-122.31,3.9,1
9927,38.31,-122.31,3.8796,1
9928,38.3,-122.31,3.6039,1
9929,38.29,-122.32,2.3787,1
9930,38.29,-122.33,5.3351,1
9931,38.29,-122.3,2.4728,1
9932,38.29,-122.3,3.0404,1
9933,38.28,-122.3,3.3977,1
9934,38.27,-122.31,4.3585,1
9935,38.27,-122.3,3.6389,1
9936,38.25,-122.3,3.7188,1
9937,38.28,-122.21,4.4861,1
9938,38.25,-122.24,4.9167,1
9939,38.22,-122.28,7.5197,1
9940,38.19,-122.29,4.7472,1
9941,38.17,-122.25,4.2955,1
9942,38.17,-122.23,1.8942,1
9943,38.16,-122.25,2.9375,1
9944,38.16,-122.26,4.0337,1
9945,38.37,-122.39,6.8,1
9946,38.33,-122.37,4.825,1
9947,38.3,-122.35,5.6304,1
9948,38.21,-122.33,4.625,1
9949,38.34,-122.4,3.5781,1
9950,38.38,-122.33,4.5694,1
9951,38.41,-122.4,2.5685,1
9952,38.35,-122.32,5.5718,1
9953,38.41,-122.36,3.7067,1
9954,38.4,-122.36,2.2536,1
9955,38.35,-122.18,6.0266,1
9956,38.41,-122.21,5.5266,1
9957,38.4,-122.29,4.7833,1
9958,38.39,-122.33,6.3427,1
9959,38.34,-122.28,3.6389,1
9960,38.36,-122.26,6.9931,1
9961,38.33,-122.26,5.815,1
9962,38.33,-122.23,5.5368,1
9963,38.31,-122.24,6.1089,1
9964,38.53,-122.52,4.875,1
9965,38.48,-122.48,4.6379,1
9966,38.46,-122.4,4.635,1
9967,38.51,-122.47,3.5506,1
9968,38.51,-122.47,3.4904,1
9969,38.51,-122.48,3.1312,1
9970,38.5,-122.48,4.3125,1
9971,38.5,-122.47,4.1993,1
9972,38.51,-122.45,1.9441,1
9973,38.53,-122.4,3.6118,1
9974,38.57,-122.44,3.6429,1
9975,38.58,-122.45,3.0938,1
9976,38.6,-122.47,5.3698,1
9977,38.54,-122.48,4.2096,1
9978,38.53,-122.46,3.6641,1
9979,38.68,-122.27,3.1563,1
9980,38.57,-122.26,2.1979,1
9981,38.53,-122.27,4.4,1
9982,38.49,-122.18,3.3393,1
9983,38.67,-122.52,3.4539,1
9984,38.56,-122.59,4.65,1
9985,38.58,-122.57,1.9925,1
9986,38.59,-122.58,3.5208,1
9987,38.58,-122.58,2.3942,1
9988,38.58,-122.59,3.7585,1
9989,39.15,-121.07,2.4726,1
9990,39.09,-121.07,2.8864,1
9991,39.08,-121.1,2.5887,1
9992,39.09,-121.11,2.3062,1
9993,39.03,-121.12,3.6563,1
9994,39.13,-121.05,4.4375,1
9995,39.14,-121.03,4.0775,1
9996,39.13,-121.07,4.0848,1
9997,39.11,-121.05,3.6333,1
9998,39.08,-121.04,3.463,1
9999,39.09,-121.0,3.0781,1
10000,39.02,-121.08,4.2031,1
10001,39.05,-121.07,3.6087,1
10002,39.04,-121.07,4.5042,1
10003,39.05,-121.03,3.9185,1
10004,39.04,-121.06,4.2802,1
10005,39.04,-121.06,5.5161,1
10006,39.03,-121.06,3.8417,1
10007,39.11,-121.22,3.0804,1
10008,39.05,-121.19,3.9,1
10009,39.1,-121.14,5.0389,1
10010,39.2,-121.12,3.045,1
10011,39.15,-121.1,4.0333,1
10012,39.18,-121.08,3.7426,1
10013,39.26,-121.18,3.5938,1
10014,39.25,-121.18,4.3646,1
10015,39.25,-121.2,4.3523,1
10016,39.23,-121.18,3.7125,1
10017,39.24,-121.21,4.3702,1
10018,39.23,-121.2,5.2359,1
10019,39.19,-121.18,2.4688,1
10020,39.18,-121.16,3.1042,1
10021,39.17,-121.25,2.125,1
10022,39.2,-121.2,2.9688,1
10023,39.23,-121.15,2.8102,1
10024,39.22,-121.24,2.2917,1
10025,39.27,-121.23,3.3603,1
10026,39.23,-121.07,1.9886,1
10027,39.24,-121.04,2.3125,1
10028,39.23,-121.05,1.5313,1
10029,39.23,-121.06,2.186,1
10030,39.22,-121.06,2.325,1
10031,39.23,-121.09,2.7813,1
10032,39.22,-121.07,2.425,1
10033,39.22,-121.08,2.1419,1
10034,39.21,-121.08,2.4811,1
10035,39.22,-121.09,2.6042,1
10036,39.2,-121.07,1.0,1
10037,39.23,-121.02,1.4241,1
10038,39.22,-121.04,2.25,1
10039,39.21,-121.03,3.2337,1
10040,39.2,-121.05,2.3125,1
10041,39.21,-121.06,2.2083,1
10042,39.21,-121.05,2.535,1
10043,39.22,-120.94,4.0062,1
10044,39.27,-120.83,3.67,1
10045,39.23,-121.0,4.0426,1
10046,39.22,-120.99,2.8942,1
10047,39.2,-120.99,3.3009,1
10048,39.17,-120.93,3.6563,1
10049,39.13,-120.99,3.6434,1
10050,39.18,-120.99,3.6607,1
10051,39.16,-121.0,3.2813,1
10052,39.19,-121.04,3.5859,1
10053,39.17,-121.02,3.2303,1
10054,39.27,-121.02,3.2,1
10055,39.26,-121.03,2.4283,1
10056,39.26,-121.0,3.1094,1
10057,39.25,-121.02,2.2278,1
10058,39.29,-121.06,3.4028,1
10059,39.32,-120.94,3.5385,1
10060,39.25,-121.06,3.9537,1
10061,39.3,-120.89,3.5417,1
10062,39.26,-120.99,3.7917,1
10063,39.39,-120.91,1.6094,1
10064,39.37,-121.03,2.6341,1
10065,39.31,-121.13,2.8102,1
10066,39.39,-120.74,1.3523,1
10067,39.4,-120.09,2.125,1
10068,39.33,-120.17,4.119,1
10069,39.33,-120.2,3.7841,1
10070,39.32,-120.19,2.3594,1
10071,39.32,-120.17,3.5652,1
10072,39.33,-120.17,0.9283,1
10073,39.37,-120.1,4.5208,1
10074,39.33,-120.1,4.3958,1
10075,39.36,-120.15,5.6856,1
10076,39.32,-120.26,3.0043,1
10077,39.34,-120.35,4.0278,1
10078,39.35,-120.27,4.665,1
10079,39.34,-120.25,3.1842,1
10080,39.35,-120.24,3.4792,1
10081,39.36,-120.23,4.0481,1
10082,39.35,-120.22,4.5882,1
10083,39.35,-120.21,4.7917,1
10084,39.35,-120.19,5.0622,1
10085,33.94,-117.95,5.0782,0
10086,33.94,-117.96,4.8906,0
10087,33.94,-117.97,4.1205,0
10088,33.94,-117.97,5.5608,0
10089,33.94,-117.97,4.0893,0
10090,33.93,-117.97,4.4107,0
10091,33.93,-117.97,4.5461,0
10092,33.93,-117.96,3.46,0
10093,33.93,-117.96,3.776,0
10094,33.94,-117.96,2.6641,0
10095,33.93,-117.94,4.0833,0
10096,33.93,-117.94,3.8194,0
10097,33.93,-117.94,2.7125,0
10098,33.93,-117.95,3.4702,0
10099,33.93,-117.95,2.6123,0
10100,33.93,-117.96,4.7446,0
10101,33.92,-117.97,5.7796,0
10102,33.93,-117.97,4.1321,0
10103,33.92,-117.97,3.0,0
10104,33.92,-117.96,3.2158,0
10105,33.92,-117.95,3.6106,0
10106,33.92,-117.94,3.0588,0
10107,33.92,-117.95,4.0,0
10108,33.92,-117.95,4.3426,0
10109,33.92,-117.94,4.6696,0
10110,33.92,-117.95,3.1378,0
10111,33.94,-117.94,5.1084,0
10112,33.94,-117.94,4.5096,0
10113,33.94,-117.95,4.45,0
10114,33.94,-117.94,2.2156,0
10115,33.94,-117.93,6.0516,0
10116,33.94,-117.93,4.225,0
10117,33.93,-117.93,3.7933,0
10118,33.94,-117.92,5.582999999999999,0
10119,33.94,-117.92,4.7813,0
10120,33.92,-117.93,4.2443,0
10121,33.93,-117.93,2.8,0
10122,33.93,-117.93,2.1944,0
10123,33.93,-117.92,3.75,0
10124,33.93,-117.91,6.2452,0
10125,33.94,-117.91,6.3433,0
10126,33.94,-117.89,4.7216,0
10127,33.93,-117.88,7.6486,0
10128,33.93,-117.9,3.3173,0
10129,33.92,-117.89,5.4617,0
10130,33.92,-117.9,5.9177,0
10131,33.92,-117.91,4.7222,0
10132,33.91,-117.91,3.6106,0
10133,33.91,-117.91,5.0096,0
10134,33.91,-117.91,4.125,0
10135,33.91,-117.91,4.9766,0
10136,33.92,-117.89,3.8333,0
10137,33.91,-117.89,3.7321,0
10138,33.91,-117.9,3.5403,0
10139,33.92,-117.89,3.4954,0
10140,33.92,-117.89,2.3935,0
10141,33.9,-117.89,6.5284,0
10142,33.9,-117.89,7.898,0
10143,33.9,-117.9,4.9743,0
10144,33.91,-117.9,4.9524,0
10145,33.91,-117.9,4.3103,0
10146,33.92,-117.92,5.1952,0
10147,33.91,-117.92,6.1825,0
10148,33.91,-117.92,9.5561,0
10149,33.9,-117.91,9.3125,0
10150,33.89,-117.92,5.4716,0
10151,33.9,-117.92,6.3489,0
10152,33.91,-117.93,5.2017,0
10153,33.9,-117.9,6.9399,0
10154,33.88,-117.9,9.0055,0
10155,33.89,-117.89,13.1107,0
10156,33.89,-117.92,5.0258,0
10157,33.91,-117.97,6.0076,0
10158,33.9,-117.96,7.2532,0
10159,33.9,-117.95,6.8429,0
10160,33.9,-117.96,6.5635,0
10161,33.9,-117.98,4.8264,0
10162,33.88,-117.96,6.2556,0
10163,33.89,-117.95,6.5764,0
10164,33.89,-117.96,4.4375,0
10165,33.91,-117.94,5.6441,0
10166,33.9,-117.93,9.9071,0
10167,33.89,-117.94,6.7528,0
10168,33.88,-117.94,5.3738,0
10169,33.9,-117.94,9.7956,0
10170,33.87,-117.98,3.3199,0
10171,33.87,-117.98,3.8068,0
10172,33.86,-117.98,3.875,0
10173,33.86,-117.98,4.1287,0
10174,33.87,-117.97,3.7054,0
10175,33.86,-117.97,3.6006,0
10176,33.86,-117.97,3.5855,0
10177,33.86,-117.97,3.6471,0
10178,33.86,-117.96,3.7813,0
10179,33.86,-117.96,4.2937,0
10180,33.87,-117.96,3.7222,0
10181,33.86,-117.95,4.53,0
10182,33.86,-117.95,5.2099,0
10183,33.86,-117.96,3.3516,0
10184,33.88,-117.94,5.4217,0
10185,33.87,-117.95,4.285,0
10186,33.87,-117.95,4.4784,0
10187,33.87,-117.95,2.0227,0
10188,33.87,-117.96,3.141,0
10189,33.87,-117.96,4.7984,0
10190,33.88,-117.95,3.6705,0
10191,33.86,-117.94,4.6477,0
10192,33.86,-117.94,2.1432,0
10193,33.86,-117.95,5.197,0
10194,33.86,-117.93,4.5774,0
10195,33.86,-117.93,4.0288,0
10196,33.86,-117.94,4.6964,0
10197,33.86,-117.94,4.75,0
10198,33.88,-117.93,5.1237,0
10199,33.87,-117.93,1.4803,0
10200,33.87,-117.94,3.9375,0
10201,33.88,-117.94,4.3333,0
10202,33.87,-117.92,2.1991,0
10203,33.87,-117.92,2.8438,0
10204,33.87,-117.93,2.315,0
10205,33.88,-117.93,4.0812,0
10206,33.88,-117.93,7.2893,0
10207,33.88,-117.92,3.75,0
10208,33.88,-117.91,5.2336,0
10209,33.88,-117.92,5.3649,0
10210,33.88,-117.92,5.3986,0
10211,33.89,-117.91,7.875,0
10212,33.88,-117.9,5.2897,0
10213,33.88,-117.9,4.675,0
10214,33.87,-117.9,2.9861,0
10215,33.87,-117.9,3.4338,0
10216,33.87,-117.91,2.5,0
10217,33.87,-117.91,2.9076,0
10218,33.89,-117.88,3.6435,0
10219,33.89,-117.88,4.5,0
10220,33.88,-117.88,3.0263,0
10221,33.88,-117.89,1.9127,0
10222,33.88,-117.89,5.3836,0
10223,33.88,-117.89,5.7519,0
10224,33.87,-117.89,3.0893,0
10225,33.87,-117.89,3.3594,0
10226,33.87,-117.88,5.6409,0
10227,33.87,-117.89,3.0465,0
10228,33.87,-117.93,3.3472,0
10229,33.86,-117.93,2.6563,0
10230,33.86,-117.93,3.3438,0
10231,33.86,-117.93,5.5867,0
10232,33.87,-117.93,1.7935,0
10233,33.86,-117.89,3.3008,0
10234,33.86,-117.91,2.4732,0
10235,33.86,-117.92,3.6375,0
10236,33.87,-117.92,3.055,0
10237,33.91,-117.87,4.2188,0
10238,33.9,-117.88,6.5945,0
10239,33.9,-117.88,3.5333,0
10240,33.89,-117.88,3.0214,0
10241,33.89,-117.88,3.6946,0
10242,33.89,-117.87,7.1472,0
10243,33.91,-117.86,6.4514,0
10244,33.9,-117.86,6.9113,0
10245,33.9,-117.86,7.2478,0
10246,33.9,-117.87,6.8268,0
10247,33.89,-117.86,6.6897,0
10248,33.89,-117.86,6.9612,0
10249,33.89,-117.87,6.4218,0
10250,33.88,-117.86,3.7361,0
10251,33.89,-117.87,2.425,0
10252,33.89,-117.87,3.343,0
10253,33.88,-117.87,3.025,0
10254,33.88,-117.87,3.3036,0
10255,33.88,-117.87,3.5667,0
10256,33.88,-117.87,3.6417,0
10257,33.87,-117.86,5.1784,0
10258,33.85,-117.87,5.2949,0
10259,33.86,-117.85,4.6806,0
10260,33.89,-117.85,5.9639,0
10261,33.88,-117.85,7.3658,0
10262,33.88,-117.86,6.5843,0
10263,33.87,-117.85,5.6549,0
10264,33.9,-117.85,5.5918,0
10265,33.9,-117.85,5.2037,0
10266,33.89,-117.84,5.7951,0
10267,33.89,-117.85,5.7457,0
10268,33.87,-117.88,3.2083,0
10269,33.86,-117.87,3.1534,0
10270,33.87,-117.87,4.6563,0
10271,33.87,-117.87,2.4929,0
10272,33.87,-117.87,3.0227,0
10273,33.87,-117.86,5.6573,0
10274,33.85,-117.88,2.7759,0
10275,33.86,-117.87,3.4856,0
10276,33.85,-117.88,3.1667,0
10277,33.89,-117.81,5.8243,0
10278,33.88,-117.82,7.0526,0
10279,33.89,-117.82,4.6172,0
10280,33.88,-117.81,5.3339,0
10281,33.89,-117.82,4.0714,0
10282,33.86,-117.78,4.1064,0
10283,33.87,-117.76,6.4265,0
10284,33.9,-117.83,6.5755,0
10285,33.9,-117.84,7.0352,0
10286,33.89,-117.83,4.625,0
10287,33.88,-117.83,6.0132,0
10288,33.89,-117.84,6.7837,0
10289,33.88,-117.83,6.9308,0
10290,33.88,-117.82,6.2185,0
10291,33.87,-117.83,5.2131,0
10292,33.88,-117.81,9.2327,0
10293,33.87,-117.81,6.0591,0
10294,33.87,-117.8,4.2566,0
10295,33.86,-117.81,3.5625,0
10296,33.92,-117.87,6.3303,0
10297,33.92,-117.88,5.457000000000001,0
10298,33.92,-117.85,8.0287,0
10299,33.92,-117.87,6.0571,0
10300,33.93,-117.83,6.5841,0
10301,33.92,-117.8,4.6315,0
10302,33.89,-117.8,7.0217,0
10303,33.88,-117.79,6.0829,0
10304,33.87,-117.78,5.3307,0
10305,33.88,-117.78,6.6678,0
10306,33.9,-117.78,6.5437,0
10307,33.9,-117.82,7.5744,0
10308,33.9,-117.8,7.8537,0
10309,33.89,-117.74,7.4947,0
10310,33.88,-117.76,6.6536,0
10311,33.88,-117.77,8.1117,0
